phase,iter,step,train_total,train_pde,train_high_bc,test_total,test_pde,test_high_bc,block_loss_before,block_loss_after,block_delta_weights,block_finite,block_num_steps
adam,489,489,0.026908393008312968,,,nan,,,,,,,
adam,490,490,0.026876668100616778,,,nan,,,,,,,
adam,491,491,0.026845345144076254,,,nan,,,,,,,
adam,492,492,0.026814420446497515,,,nan,,,,,,,
adam,493,493,0.02678389025945259,,,nan,,,,,,,
adam,494,494,0.02675375078101109,,,nan,,,,,,,
adam,495,495,0.026723998158352896,,,nan,,,,,,,
adam,496,496,0.026694628490282386,,,nan,,,,,,,
adam,497,497,0.02666563782966316,,,nan,,,,,,,
adam,498,498,0.02663702218579013,,,nan,,,,,,,
adam,499,499,0.02660877752671429,,,nan,,,,,,,
adam,500,500,0.02658089978153354,,,0.03266320134660961,,,,,,,
adam,501,501,0.026553384842661128,,,nan,,,,,,,
adam,502,502,0.02652622856808172,,,nan,,,,,,,
adam,503,503,0.026499426783603244,,,nan,,,,,,,
adam,504,504,0.02647297528511124,,,nan,,,,,,,
adam,505,505,0.02644686984083076,,,nan,,,,,,,
adam,506,506,0.026421106193599775,,,nan,,,,,,,
adam,507,507,0.02639568006315646,,,nan,,,,,,,
adam,508,508,0.026370587148441683,,,nan,,,,,,,
adam,509,509,0.02634582312991709,,,nan,,,,,,,
adam,510,510,0.026321383671898048,,,nan,,,,,,,
adam,511,511,0.02629726442490004,,,nan,,,,,,,
adam,512,512,0.026273461027996166,,,nan,,,,,,,
adam,513,513,0.026249969111183182,,,nan,,,,,,,
adam,514,514,0.026226784297752517,,,nan,,,,,,,
adam,515,515,0.02620390220666267,,,nan,,,,,,,
adam,516,516,0.026181318454908894,,,nan,,,,,,,
adam,517,517,0.026159028659885807,,,nan,,,,,,,
adam,518,518,0.026137028441738503,,,nan,,,,,,,
adam,519,519,0.026115313425697596,,,nan,,,,,,,
adam,520,520,0.02609387924439343,,,nan,,,,,,,
adam,521,521,0.02607272154014504,,,nan,,,,,,,
adam,522,522,0.02605183596721913,,,nan,,,,,,,
adam,523,523,0.02603121819405473,,,nan,,,,,,,
adam,524,524,0.026010863905449166,,,nan,,,,,,,
adam,525,525,0.025990768804701272,,,nan,,,,,,,
adam,526,526,0.025970928615707822,,,nan,,,,,,,
adam,527,527,0.025951339085009566,,,nan,,,,,,,
adam,528,528,0.025931995983783332,,,nan,,,,,,,
adam,529,529,0.025912895109776984,,,nan,,,,,,,
adam,530,530,0.025894032289184306,,,nan,,,,,,,
adam,531,531,0.02587540337845712,,,nan,,,,,,,
adam,532,532,0.025857004266052166,,,nan,,,,,,,
adam,533,533,0.0258388308741107,,,nan,,,,,,,
adam,534,534,0.02582087916006888,,,nan,,,,,,,
adam,535,535,0.0258031451181974,,,nan,,,,,,,
adam,536,536,0.025785624781068987,,,nan,,,,,,,
adam,537,537,0.02576831422095273,,,nan,,,,,,,
adam,538,538,0.025751209551134496,,,nan,,,,,,,
adam,539,539,0.02573430692716277,,,nan,,,,,,,
adam,540,540,0.02571760254801965,,,nan,,,,,,,
adam,541,541,0.025701092657216935,,,nan,,,,,,,
adam,542,542,0.025684773543817353,,,nan,,,,,,,
adam,543,543,0.025668641543381325,,,nan,,,,,,,
adam,544,544,0.025652693038839734,,,nan,,,,,,,
adam,545,545,0.02563692446129346,,,nan,,,,,,,
adam,546,546,0.025621332290740487,,,nan,,,,,,,
adam,547,547,0.025605913056731662,,,nan,,,,,,,
adam,548,548,0.025590663338956293,,,nan,,,,,,,
adam,549,549,0.025575579767758806,,,nan,,,,,,,
adam,550,550,0.02556065902458804,,,nan,,,,,,,
adam,551,551,0.02554589784238058,,,nan,,,,,,,
adam,552,552,0.025531293005879852,,,nan,,,,,,,
adam,553,553,0.02551684135189269,,,nan,,,,,,,
adam,554,554,0.025502539769485157,,,nan,,,,,,,
adam,555,555,0.025488385200119507,,,nan,,,,,,,
adam,556,556,0.025474374637734224,,,nan,,,,,,,
adam,557,557,0.025460505128769094,,,nan,,,,,,,
adam,558,558,0.025446773772137297,,,nan,,,,,,,
adam,559,559,0.02543317771914661,,,nan,,,,,,,
adam,560,560,0.025419714173371744,,,nan,,,,,,,
adam,561,561,0.025406380390479842,,,nan,,,,,,,
adam,562,562,0.025393173678011312,,,nan,,,,,,,
adam,563,563,0.025380091395118015,,,nan,,,,,,,
adam,564,564,0.025367130952260796,,,nan,,,,,,,
adam,565,565,0.02535428981086859,,,nan,,,,,,,
adam,566,566,0.025341565482960952,,,nan,,,,,,,
adam,567,567,0.025328955530736132,,,nan,,,,,,,
adam,568,568,0.02531645756612666,,,nan,,,,,,,
adam,569,569,0.025304069250324347,,,nan,,,,,,,
adam,570,570,0.02529178829327668,,,nan,,,,,,,
adam,571,571,0.02527961245315645,,,nan,,,,,,,
adam,572,572,0.025267539535806446,,,nan,,,,,,,
adam,573,573,0.025255567394161075,,,nan,,,,,,,
adam,574,574,0.02524369392764654,,,nan,,,,,,,
adam,575,575,0.025231917081561413,,,nan,,,,,,,
adam,576,576,0.025220234846439146,,,nan,,,,,,,
adam,577,577,0.025208645257394205,,,nan,,,,,,,
adam,578,578,0.025197146393453346,,,nan,,,,,,,
adam,579,579,0.025185736376873557,,,nan,,,,,,,
adam,580,580,0.02517441337244805,,,nan,,,,,,,
adam,581,581,0.025163175586801888,,,nan,,,,,,,
adam,582,582,0.02515202126767831,,,nan,,,,,,,
adam,583,583,0.025140948703217404,,,nan,,,,,,,
adam,584,584,0.025129956221228017,,,nan,,,,,,,
adam,585,585,0.025119042188454427,,,nan,,,,,,,
adam,586,586,0.02510820500983866,,,nan,,,,,,,
adam,587,587,0.025097443127779732,,,nan,,,,,,,
adam,588,588,0.025086755021390753,,,nan,,,,,,,
adam,589,589,0.025076139205754973,,,nan,,,,,,,
adam,590,590,0.02506559423118164,,,nan,,,,,,,
adam,591,591,0.025055118682462654,,,nan,,,,,,,
adam,592,592,0.02504471117813081,,,nan,,,,,,,
adam,593,593,0.025034370369720504,,,nan,,,,,,,
adam,594,594,0.02502409494103159,,,nan,,,,,,,
adam,595,595,0.025013883607397223,,,nan,,,,,,,
adam,596,596,0.025003735114956287,,,nan,,,,,,,
adam,597,597,0.024993648239931037,,,nan,,,,,,,
adam,598,598,0.024983621787910675,,,nan,,,,,,,
adam,599,599,0.024973654593141298,,,nan,,,,,,,
adam,600,600,0.024963745517822794,,,0.030269342132726553,,,,,,,
adam,601,601,0.024953893451413214,,,nan,,,,,,,
adam,602,602,0.024944097309941016,,,nan,,,,,,,
adam,603,603,0.0249343560353256,,,nan,,,,,,,
adam,604,604,0.024924668594706642,,,nan,,,,,,,
adam,605,605,0.024915033979782363,,,nan,,,,,,,
adam,606,606,0.0249054512061573,,,nan,,,,,,,
adam,607,607,0.024895919312699712,,,nan,,,,,,,
adam,608,608,0.02488643736090893,,,nan,,,,,,,
adam,609,609,0.024877004434292953,,,nan,,,,,,,
adam,610,610,0.02486761963775639,,,nan,,,,,,,
adam,611,611,0.024858282096999088,,,nan,,,,,,,
adam,612,612,0.02484899095792542,,,nan,,,,,,,
adam,613,613,0.0248397453860646,,,nan,,,,,,,
adam,614,614,0.02483054456600192,,,nan,,,,,,,
adam,615,615,0.02482138770082123,,,nan,,,,,,,
adam,616,616,0.02481227401155852,,,nan,,,,,,,
adam,617,617,0.024803202736666856,,,nan,,,,,,,
adam,618,618,0.024794173131492597,,,nan,,,,,,,
adam,619,619,0.02478518446776297,,,nan,,,,,,,
adam,620,620,0.024776236033084993,,,nan,,,,,,,
adam,621,621,0.024767327130455728,,,nan,,,,,,,
adam,622,622,0.02475845707778389,,,nan,,,,,,,
adam,623,623,0.024749625207422753,,,nan,,,,,,,
adam,624,624,0.024740830865714252,,,nan,,,,,,,
adam,625,625,0.024732073412544353,,,nan,,,,,,,
adam,626,626,0.02472335222090947,,,nan,,,,,,,
adam,627,627,0.024714666676493954,,,nan,,,,,,,
adam,628,628,0.024706016177258552,,,nan,,,,,,,
adam,629,629,0.024697400133039643,,,nan,,,,,,,
adam,630,630,0.024688817965159298,,,nan,,,,,,,
adam,631,631,0.024680269106045913,,,nan,,,,,,,
adam,632,632,0.02467175299886531,,,nan,,,,,,,
adam,633,633,0.02466326909716232,,,nan,,,,,,,
adam,634,634,0.024654816864512437,,,nan,,,,,,,
adam,635,635,0.024646395774183705,,,nan,,,,,,,
adam,636,636,0.024638005308808435,,,nan,,,,,,,
adam,637,637,0.024629644960064784,,,nan,,,,,,,
adam,638,638,0.024621314228367917,,,nan,,,,,,,
adam,639,639,0.024613012622570637,,,nan,,,,,,,
adam,640,640,0.024604739659673348,,,nan,,,,,,,
adam,641,641,0.024596494864543125,,,nan,,,,,,,
adam,642,642,0.024588277769641727,,,nan,,,,,,,
adam,643,643,0.024580087914762475,,,nan,,,,,,,
adam,644,644,0.024571924846775648,,,nan,,,,,,,
adam,645,645,0.02456378811938239,,,nan,,,,,,,
adam,646,646,0.02455567729287686,,,nan,,,,,,,
adam,647,647,0.024547591933916434,,,nan,,,,,,,
adam,648,648,0.024539531615299866,,,nan,,,,,,,
adam,649,649,0.024531495915753113,,,nan,,,,,,,
adam,650,650,0.024523484419722758,,,nan,,,,,,,
adam,651,651,0.024515496717176753,,,nan,,,,,,,
adam,652,652,0.02450753240341237,,,nan,,,,,,,
adam,653,653,0.02449959107887113,,,nan,,,,,,,
adam,654,654,0.02449167234896063,,,nan,,,,,,,
adam,655,655,0.024483775823882902,,,nan,,,,,,,
adam,656,656,0.024475901118469357,,,nan,,,,,,,
adam,657,657,0.024468047852021942,,,nan,,,,,,,
adam,658,658,0.024460215648160512,,,nan,,,,,,,
adam,659,659,0.024452404134676007,,,nan,,,,,,,
adam,660,660,0.02444461294338959,,,nan,,,,,,,
adam,661,661,0.02443684171001725,,,nan,,,,,,,
adam,662,662,0.02442909007403993,,,nan,,,,,,,
adam,663,663,0.024421357678578882,,,nan,,,,,,,
adam,664,664,0.024413644170276208,,,nan,,,,,,,
adam,665,665,0.024405949199180262,,,nan,,,,,,,
adam,666,666,0.02439827241863597,,,nan,,,,,,,
adam,667,667,0.02439061348517965,,,nan,,,,,,,
adam,668,668,0.024382972058438465,,,nan,,,,,,,
adam,669,669,0.024375347801034106,,,nan,,,,,,,
adam,670,670,0.024367740378490713,,,nan,,,,,,,
adam,671,671,0.024360149459146843,,,nan,,,,,,,
adam,672,672,0.02435257471407132,,,nan,,,,,,,
adam,673,673,0.024345015816982864,,,nan,,,,,,,
adam,674,674,0.02433747244417331,,,nan,,,,,,,
adam,675,675,0.024329944274434377,,,nan,,,,,,,
adam,676,676,0.024322430988987738,,,nan,,,,,,,
adam,677,677,0.024314932271418333,,,nan,,,,,,,
adam,678,678,0.024307447807610814,,,nan,,,,,,,
adam,679,679,0.024299977285688917,,,nan,,,,,,,
adam,680,680,0.024292520395957758,,,nan,,,,,,,
adam,681,681,0.02428507683084878,,,nan,,,,,,,
adam,682,682,0.02427764628486744,,,nan,,,,,,,
adam,683,683,0.0242702284545433,,,nan,,,,,,,
adam,684,684,0.02426282303838261,,,nan,,,,,,,
adam,685,685,0.024255429736823125,,,nan,,,,,,,
adam,686,686,0.02424804825219119,,,nan,,,,,,,
adam,687,687,0.02424067828866084,,,nan,,,,,,,
adam,688,688,0.024233319552214964,,,nan,,,,,,,
adam,689,689,0.024225971750608352,,,nan,,,,,,,
adam,690,690,0.024218634593332546,,,nan,,,,,,,
adam,691,691,0.024211307791582422,,,nan,,,,,,,
adam,692,692,0.024203991058224423,,,nan,,,,,,,
adam,693,693,0.024196684107766323,,,nan,,,,,,,
adam,694,694,0.02418938665632847,,,nan,,,,,,,
adam,695,695,0.02418209842161646,,,nan,,,,,,,
adam,696,696,0.024174819122895073,,,nan,,,,,,,
adam,697,697,0.024167548480963492,,,nan,,,,,,,
adam,698,698,0.024160286218131693,,,nan,,,,,,,
adam,699,699,0.024153032058197948,,,nan,,,,,,,
adam,700,700,0.024145785726427355,,,0.029122343490383052,,,,,,,
adam,701,701,0.024138546949531374,,,nan,,,,,,,
adam,702,702,0.02413131545564824,,,nan,,,,,,,
adam,703,703,0.02412409097432431,,,nan,,,,,,,
adam,704,704,0.02411687323649614,,,nan,,,,,,,
adam,705,705,0.024109661974473357,,,nan,,,,,,,
adam,706,706,0.024102456921922227,,,nan,,,,,,,
adam,707,707,0.024095257813849878,,,nan,,,,,,,
adam,708,708,0.024088064386589114,,,nan,,,,,,,
adam,709,709,0.024080876377783805,,,nan,,,,,,,
adam,710,710,0.024073693526374784,,,nan,,,,,,,
adam,711,711,0.024066515572586246,,,nan,,,,,,,
adam,712,712,0.024059342257912553,,,nan,,,,,,,
adam,713,713,0.024052173325105442,,,nan,,,,,,,
adam,714,714,0.024045008518161652,,,nan,,,,,,,
adam,715,715,0.024037847582310826,,,nan,,,,,,,
adam,716,716,0.024030690264003732,,,nan,,,,,,,
adam,717,717,0.024023536310900765,,,nan,,,,,,,
adam,718,718,0.024016385471860704,,,nan,,,,,,,
adam,719,719,0.02400923749692966,,,nan,,,,,,,
adam,720,720,0.024002092137330254,,,nan,,,,,,,
adam,721,721,0.02399494914545093,,,nan,,,,,,,
adam,722,722,0.02398780827483543,,,nan,,,,,,,
adam,723,723,0.023980669280172413,,,nan,,,,,,,
adam,724,724,0.02397353191728517,,,nan,,,,,,,
adam,725,725,0.02396639594312143,,,nan,,,,,,,
adam,726,726,0.023959261115743258,,,nan,,,,,,,
adam,727,727,0.023952127194316986,,,nan,,,,,,,
adam,728,728,0.02394499393910324,,,nan,,,,,,,
adam,729,729,0.023937861111446926,,,nan,,,,,,,
adam,730,730,0.02393072847376734,,,nan,,,,,,,
adam,731,731,0.023923595789548193,,,nan,,,,,,,
adam,732,732,0.023916462823327735,,,nan,,,,,,,
adam,733,733,0.023909329340688765,,,nan,,,,,,,
adam,734,734,0.02390219510824874,,,nan,,,,,,,
adam,735,735,0.02389505989364982,,,nan,,,,,,,
adam,736,736,0.023887923465548855,,,nan,,,,,,,
adam,737,737,0.023880785593607408,,,nan,,,,,,,
adam,738,738,0.023873646048481693,,,nan,,,,,,,
adam,739,739,0.023866504601812548,,,nan,,,,,,,
adam,740,740,0.023859361026215276,,,nan,,,,,,,
adam,741,741,0.023852215095269545,,,nan,,,,,,,
adam,742,742,0.02384506658350917,,,nan,,,,,,,
adam,743,743,0.023837915266411925,,,nan,,,,,,,
adam,744,744,0.02383076092038926,,,nan,,,,,,,
adam,745,745,0.023823603322776013,,,nan,,,,,,,
adam,746,746,0.023816442251820082,,,nan,,,,,,,
adam,747,747,0.02380927748667206,,,nan,,,,,,,
adam,748,748,0.02380210880737485,,,nan,,,,,,,
adam,749,749,0.02379493599485322,,,nan,,,,,,,
adam,750,750,0.023787758830903373,,,nan,,,,,,,
adam,751,751,0.02378057709818249,,,nan,,,,,,,
adam,752,752,0.023773390580198242,,,nan,,,,,,,
adam,753,753,0.0237661990612983,,,nan,,,,,,,
adam,754,754,0.023759002326659843,,,nan,,,,,,,
adam,755,755,0.02375180016227906,,,nan,,,,,,,
adam,756,756,0.023744592354960688,,,nan,,,,,,,
adam,757,757,0.023737378692307493,,,nan,,,,,,,
adam,758,758,0.023730158962709868,,,nan,,,,,,,
adam,759,759,0.023722932955335386,,,nan,,,,,,,
adam,760,760,0.023715700460118387,,,nan,,,,,,,
adam,761,761,0.023708461267749663,,,nan,,,,,,,
adam,762,762,0.023701215169666136,,,nan,,,,,,,
adam,763,763,0.023693961958040622,,,nan,,,,,,,
adam,764,764,0.02368670142577165,,,nan,,,,,,,
adam,765,765,0.023679433366473355,,,nan,,,,,,,
adam,766,766,0.023672157574465447,,,nan,,,,,,,
adam,767,767,0.023664873844763297,,,nan,,,,,,,
adam,768,768,0.0236575819730681,,,nan,,,,,,,
adam,769,769,0.023650281755757126,,,nan,,,,,,,
adam,770,770,0.02364297298987416,,,nan,,,,,,,
adam,771,771,0.023635655473119993,,,nan,,,,,,,
adam,772,772,0.02362832900384308,,,nan,,,,,,,
adam,773,773,0.023620993381030367,,,nan,,,,,,,
adam,774,774,0.023613648404298252,,,nan,,,,,,,
adam,775,775,0.023606293873883688,,,nan,,,,,,,
adam,776,776,0.023598929590635552,,,nan,,,,,,,
adam,777,777,0.02359155535600607,,,nan,,,,,,,
adam,778,778,0.023584170972042552,,,nan,,,,,,,
adam,779,779,0.023576776241379323,,,nan,,,,,,,
adam,780,780,0.023569370967229778,,,nan,,,,,,,
adam,781,781,0.023561954953378796,,,nan,,,,,,,
adam,782,782,0.0235545280041753,,,nan,,,,,,,
adam,783,783,0.02354708992452511,,,nan,,,,,,,
adam,784,784,0.023539640519884074,,,nan,,,,,,,
adam,785,785,0.02353217959625143,,,nan,,,,,,,
adam,786,786,0.023524706960163497,,,nan,,,,,,,
adam,787,787,0.023517222418687634,,,nan,,,,,,,
adam,788,788,0.023509725779416513,,,nan,,,,,,,
adam,789,789,0.023502216850462717,,,nan,,,,,,,
adam,790,790,0.02349469544045372,,,nan,,,,,,,
adam,791,791,0.023487161358527103,,,nan,,,,,,,
adam,792,792,0.023479614414326215,,,nan,,,,,,,
adam,793,793,0.0234720544179962,,,nan,,,,,,,
adam,794,794,0.02346448118018033,,,nan,,,,,,,
adam,795,795,0.023456894512016855,,,nan,,,,,,,
adam,796,796,0.02344929422513612,,,nan,,,,,,,
adam,797,797,0.023441680131658222,,,nan,,,,,,,
adam,798,798,0.023434052044191023,,,nan,,,,,,,
adam,799,799,0.023426409775828633,,,nan,,,,,,,
adam,800,800,0.023418753140150357,,,0.028239463871574475,,,,,,,
adam,801,801,0.023411081951220096,,,nan,,,,,,,
adam,802,802,0.02340339602358624,,,nan,,,,,,,
adam,803,803,0.02339569517228207,,,nan,,,,,,,
adam,804,804,0.023387979212826635,,,nan,,,,,,,
adam,805,805,0.02338024796122618,,,nan,,,,,,,
adam,806,806,0.0233725012339761,,,nan,,,,,,,
adam,807,807,0.02336473884806347,,,nan,,,,,,,
adam,808,808,0.02335696062097009,,,nan,,,,,,,
adam,809,809,0.023349166370676123,,,nan,,,,,,,
adam,810,810,0.02334135591566437,,,nan,,,,,,,
adam,811,811,0.02333352907492508,,,nan,,,,,,,
adam,812,812,0.0233256856679614,,,nan,,,,,,,
adam,813,813,0.023317825514795505,,,nan,,,,,,,
adam,814,814,0.02330994843597531,,,nan,,,,,,,
adam,815,815,0.023302054252581843,,,nan,,,,,,,
adam,816,816,0.02329414278623735,,,nan,,,,,,,
adam,817,817,0.02328621385911404,,,nan,,,,,,,
adam,818,818,0.023278267293943514,,,nan,,,,,,,
adam,819,819,0.02327030291402698,,,nan,,,,,,,
adam,820,820,0.023262320543246107,,,nan,,,,,,,
adam,821,821,0.023254320006074698,,,nan,,,,,,,
adam,822,822,0.023246301127591053,,,nan,,,,,,,
adam,823,823,0.023238263733491183,,,nan,,,,,,,
adam,824,824,0.02323020765010271,,,nan,,,,,,,
adam,825,825,0.023222132704399656,,,nan,,,,,,,
adam,826,826,0.023214038724017953,,,nan,,,,,,,
adam,827,827,0.02320592553727188,,,nan,,,,,,,
adam,828,828,0.023197792973171226,,,nan,,,,,,,
adam,829,829,0.023189640861439396,,,nan,,,,,,,
adam,830,830,0.02318146903253234,,,nan,,,,,,,
adam,831,831,0.02317327731765833,,,nan,,,,,,,
adam,832,832,0.023165065548798693,,,nan,,,,,,,
adam,833,833,0.02315683355872941,,,nan,,,,,,,
adam,834,834,0.02314858118104358,,,nan,,,,,,,
adam,835,835,0.02314030825017492,,,nan,,,,,,,
adam,836,836,0.0231320146014221,,,nan,,,,,,,
adam,837,837,0.02312370007097407,,,nan,,,,,,,
adam,838,838,0.023115364495936378,,,nan,,,,,,,
adam,839,839,0.02310700771435837,,,nan,,,,,,,
adam,840,840,0.023098629565261476,,,nan,,,,,,,
adam,841,841,0.02309022988866842,,,nan,,,,,,,
adam,842,842,0.023081808525633445,,,nan,,,,,,,
adam,843,843,0.023073365318273555,,,nan,,,,,,,
adam,844,844,0.023064900109800796,,,nan,,,,,,,
adam,845,845,0.023056412744555516,,,nan,,,,,,,
adam,846,846,0.02304790306804073,,,nan,,,,,,,
adam,847,847,0.023039370926957438,,,nan,,,,,,,
adam,848,848,0.0230308161692411,,,nan,,,,,,,
adam,849,849,0.02302223864409908,,,nan,,,,,,,
adam,850,850,0.02301363820204921,,,nan,,,,,,,
adam,851,851,0.02300501469495938,,,nan,,,,,,,
adam,852,852,0.02299636797608824,,,nan,,,,,,,
adam,853,853,0.022987697900126954,,,nan,,,,,,,
adam,854,854,0.022979004323242024,,,nan,,,,,,,
adam,855,855,0.022970287103119248,,,nan,,,,,,,
adam,856,856,0.02296154609900869,,,nan,,,,,,,
adam,857,857,0.02295278117177078,,,nan,,,,,,,
adam,858,858,0.02294399218392352,,,nan,,,,,,,
adam,859,859,0.022935178999690678,,,nan,,,,,,,
adam,860,860,0.02292634148505118,,,nan,,,,,,,
adam,861,861,0.022917479507789513,,,nan,,,,,,,
adam,862,862,0.02290859293754721,,,nan,,,,,,,
adam,863,863,0.022899681645875414,,,nan,,,,,,,
adam,864,864,0.022890745506288494,,,nan,,,,,,,
adam,865,865,0.022881784394318747,,,nan,,,,,,,
adam,866,866,0.022872798187572114,,,nan,,,,,,,
adam,867,867,0.022863786765784936,,,nan,,,,,,,
adam,868,868,0.022854750010881754,,,nan,,,,,,,
adam,869,869,0.022845687807034158,,,nan,,,,,,,
adam,870,870,0.022836600040720547,,,nan,,,,,,,
adam,871,871,0.022827486600786956,,,nan,,,,,,,
adam,872,872,0.022818347378508845,,,nan,,,,,,,
adam,873,873,0.022809182267653806,,,nan,,,,,,,
adam,874,874,0.022799991164545234,,,nan,,,,,,,
adam,875,875,0.02279077396812693,,,nan,,,,,,,
adam,876,876,0.02278153058002855,,,nan,,,,,,,
adam,877,877,0.022772260904631986,,,nan,,,,,,,
adam,878,878,0.022762964849138534,,,nan,,,,,,,
adam,879,879,0.022753642323636934,,,nan,,,,,,,
adam,880,880,0.022744293241172137,,,nan,,,,,,,
adam,881,881,0.02273491751781493,,,nan,,,,,,,
adam,882,882,0.022725515072732204,,,nan,,,,,,,
adam,883,883,0.02271608582825795,,,nan,,,,,,,
adam,884,884,0.02270662970996494,,,nan,,,,,,,
adam,885,885,0.022697146646737,,,nan,,,,,,,
adam,886,886,0.022687636570841867,,,nan,,,,,,,
adam,887,887,0.022678099418004666,,,nan,,,,,,,
adam,888,888,0.022668535127481765,,,nan,,,,,,,
adam,889,889,0.02265894364213522,,,nan,,,,,,,
adam,890,890,0.02264932490850753,,,nan,,,,,,,
adam,891,891,0.022639678876896836,,,nan,,,,,,,
adam,892,892,0.022630005501432387,,,nan,,,,,,,
adam,893,893,0.022620304740150293,,,nan,,,,,,,
adam,894,894,0.022610576555069477,,,nan,,,,,,,
adam,895,895,0.022600820912267797,,,nan,,,,,,,
adam,896,896,0.022591037781958253,,,nan,,,,,,,
adam,897,897,0.02258122713856522,,,nan,,,,,,,
adam,898,898,0.02257138896080069,,,nan,,,,,,,
adam,899,899,0.022561523231740408,,,nan,,,,,,,
adam,900,900,0.022551629938899833,,,0.027305609998731373,,,,,,,
adam,901,901,0.022541709074309906,,,nan,,,,,,,
adam,902,902,0.02253176063459253,,,nan,,,,,,,
adam,903,903,0.022521784621035674,,,nan,,,,,,,
adam,904,904,0.02251178103966804,,,nan,,,,,,,
adam,905,905,0.02250174990133321,,,nan,,,,,,,
adam,906,906,0.02249169122176325,,,nan,,,,,,,
adam,907,907,0.022481605021651616,,,nan,,,,,,,
adam,908,908,0.022471491326725296,,,nan,,,,,,,
adam,909,909,0.022461350167816144,,,nan,,,,,,,
adam,910,910,0.022451181580931335,,,nan,,,,,,,
adam,911,911,0.02244098560732275,,,nan,,,,,,,
adam,912,912,0.02243076229355535,,,nan,,,,,,,
adam,913,913,0.022420511691574323,,,nan,,,,,,,
adam,914,914,0.022410233858770987,,,nan,,,,,,,
adam,915,915,0.022399928858047376,,,nan,,,,,,,
adam,916,916,0.022389596757879295,,,nan,,,,,,,
adam,917,917,0.022379237632377945,,,nan,,,,,,,
adam,918,918,0.02236885156134982,,,nan,,,,,,,
adam,919,919,0.022358438630354922,,,nan,,,,,,,
adam,920,920,0.022347998930763165,,,nan,,,,,,,
adam,921,921,0.02233753255980882,,,nan,,,,,,,
adam,922,922,0.022327039620642947,,,nan,,,,,,,
adam,923,923,0.022316520222383746,,,nan,,,,,,,
adam,924,924,0.022305974480164657,,,nan,,,,,,,
adam,925,925,0.022295402515180165,,,nan,,,,,,,
adam,926,926,0.022284804454729166,,,nan,,,,,,,
adam,927,927,0.022274180432255868,,,nan,,,,,,,
adam,928,928,0.022263530587388038,,,nan,,,,,,,
adam,929,929,0.02225285506597257,,,nan,,,,,,,
adam,930,930,0.022242154020108224,,,nan,,,,,,,
adam,931,931,0.022231427608175494,,,nan,,,,,,,
adam,932,932,0.022220675994863468,,,nan,,,,,,,
adam,933,933,0.02220989935119355,,,nan,,,,,,,
adam,934,934,0.02219909785454008,,,nan,,,,,,,
adam,935,935,0.02218827168864758,,,nan,,,,,,,
adam,936,936,0.022177421043644743,,,nan,,,,,,,
adam,937,937,0.02216654611605483,,,nan,,,,,,,
adam,938,938,0.022155647108802638,,,nan,,,,,,,
adam,939,939,0.022144724231217754,,,nan,,,,,,,
adam,940,940,0.022133777699034154,,,nan,,,,,,,
adam,941,941,0.022122807734385956,,,nan,,,,,,,
adam,942,942,0.022111814565799345,,,nan,,,,,,,
adam,943,943,0.022100798428180527,,,nan,,,,,,,
adam,944,944,0.022089759562799658,,,nan,,,,,,,
adam,945,945,0.022078698217270702,,,nan,,,,,,,
adam,946,946,0.022067614645527155,,,nan,,,,,,,
adam,947,947,0.02205650910779349,,,nan,,,,,,,
